OrderID,Date,Product,Region,Sales,Profit
4600,11/17/2023,Printer,Central,1235,454
4601,03/31/2023,Laptop,West,313,32
4602,11/25/2023,Printer,North,1562,187
4603,01/29/2023,Laptop,East,1673,227
4604,08/29/2023,Tablet,North,1038,196
4605,05/15/2023,Laptop,South,1159,226
4606,04/09/2023,Smartphone,Central,1555,513
4607,07/26/2023,Monitor,East,189,66
4608,10/19/2023,Keyboard,Central,293,90
4609,10/01/2023,Tablet,Central,1801,367
4610,11/16/2023,Monitor,East,148,45
4611,06/07/2023,Printer,West,1414,237
4612,11/03/2023,Monitor,South,1075,295
4613,12/14/2023,Printer,South,58,20
4614,05/01/2023,Laptop,West,297,74
4615,08/16/2023,Smartphone,East,838,116
4616,10/22/2023,Keyboard,West,702,221
4617,10/26/2023,Smartphone,South,133,23
4618,10/12/2023,Monitor,Central,751,170
4619,04/03/2023,Printer,South,1544,402
4620,10/12/2023,Keyboard,North,1625,484
4621,06/30/2023,Laptop,South,1976,350
4622,07/16/2023,Tablet,North,1821,660
4623,05/15/2023,Printer,Central,1838,719
4624,03/21/2023,Tablet,West,1089,389
4625,09/06/2023,Mouse,North,315,118
4626,12/06/2023,Keyboard,Central,1824,425
4627,07/24/2023,Keyboard,South,888,210
4628,10/27/2023,Tablet,South,1111,259
4629,01/07/2023,Printer,South,1575,626
4630,04/28/2023,Printer,North,706,110
4631,12/09/2023,Printer,East,173,30
4632,10/24/2023,Keyboard,East,763,133
4633,02/16/2023,Monitor,Central,441,166
4634,12/15/2023,Mouse,Central,324,92
4635,10/14/2023,Keyboard,East,495,107
4636,05/11/2023,Smartphone,South,64,6
4637,02/27/2023,Smartphone,South,774,218
4638,12/22/2023,Smartphone,North,1435,482
4639,11/10/2023,Tablet,South,910,297
4640,02/19/2023,Tablet,South,894,296
4641,07/20/2023,Monitor,East,365,122
4642,05/12/2023,Monitor,Central,989,375
4643,07/24/2023,Keyboard,Central,1907,721
4644,07/02/2023,Keyboard,Central,914,258
4645,08/10/2023,Mouse,South,1405,209
4646,10/23/2023,Tablet,South,767,251
4647,05/30/2023,Smartphone,West,1749,542
4648,07/16/2023,Keyboard,West,92,29
4649,07/06/2023,Monitor,North,849,202
4650,03/30/2023,Tablet,South,1104,241
4651,09/27/2023,Monitor,East,688,98
4652,10/20/2023,Tablet,North,808,218
4653,02/17/2023,Monitor,Central,785,205
4654,10/21/2023,Smartphone,East,1049,407
4655,12/29/2023,Keyboard,East,686,186
4656,12/24/2023,Monitor,East,1823,525
4657,09/02/2023,Monitor,Central,1511,454
4658,04/04/2023,Smartphone,North,1159,150
4659,10/20/2023,Laptop,South,353,109
4660,04/22/2023,Laptop,North,1200,421
4661,09/01/2023,Laptop,East,1339,310
4662,10/01/2023,Monitor,South,1375,210
4663,10/19/2023,Printer,East,1027,305
4664,05/20/2023,Printer,East,1876,279
4665,10/12/2023,Tablet,North,1345,423
4666,06/20/2023,Smartphone,South,1403,167
4667,10/26/2023,Mouse,East,130,15
4668,09/28/2023,Printer,Central,1930,431
4669,04/06/2023,Mouse,East,560,169
4670,09/29/2023,Mouse,South,832,97
4671,12/03/2023,Mouse,Central,402,141
4672,10/03/2023,Smartphone,Central,461,114
4673,08/27/2023,Monitor,North,1336,303
4674,11/02/2023,Keyboard,Central,1006,349
4675,11/19/2023,Keyboard,North,494,172
4676,02/11/2023,Printer,East,917,353
4677,09/06/2023,Mouse,North,551,175
4678,05/01/2023,Keyboard,North,1335,366
4679,01/16/2023,Laptop,West,374,118
4680,07/02/2023,Tablet,West,1079,343
4681,03/17/2023,Keyboard,Central,913,152
4682,10/16/2023,Monitor,South,1022,221
4683,10/23/2023,Keyboard,South,1605,309
4684,12/19/2023,Smartphone,North,1178,384
4685,04/06/2023,Keyboard,Central,1003,154
4686,04/03/2023,Mouse,East,1094,269
4687,03/06/2023,Keyboard,South,1948,259
4688,05/06/2023,Mouse,East,1779,711
4689,02/13/2023,Mouse,East,872,228
4690,06/22/2023,Keyboard,East,817,93
4691,12/29/2023,Laptop,West,1939,300
4692,02/24/2023,Monitor,North,760,303
4693,08/05/2023,Smartphone,East,509,55
4694,07/22/2023,Mouse,South,520,83
4695,07/02/2023,Laptop,Central,1869,215
4696,09/11/2023,Mouse,South,1431,200
4697,04/26/2023,Laptop,East,1297,225
4698,10/13/2023,Tablet,West,1139,398
4699,08/14/2023,Keyboard,North,1644,587
4700,07/14/2023,Laptop,North,583,233
4701,02/07/2023,Keyboard,North,856,144
4702,07/07/2023,Printer,North,1287,199
4703,01/19/2023,Tablet,West,1410,336
4704,10/03/2023,Tablet,South,1984,227
4705,05/06/2023,Keyboard,West,1096,279
4706,10/04/2023,Smartphone,Central,1096,178
4707,05/15/2023,Laptop,East,537,120
4708,07/03/2023,Printer,South,264,80
4709,09/12/2023,Monitor,West,914,115
4710,01/09/2023,Keyboard,Central,720,254
4711,10/10/2023,Tablet,South,1010,118
4712,07/19/2023,Laptop,South,1495,444
4713,02/11/2023,Tablet,West,1123,355
4714,04/15/2023,Keyboard,East,1190,203
4715,08/16/2023,Tablet,East,1205,379
4716,08/17/2023,Printer,West,1902,259
4717,08/08/2023,Monitor,North,1977,664
4718,12/24/2023,Smartphone,North,1592,264
4719,02/15/2023,Keyboard,Central,824,307
4720,04/30/2023,Monitor,South,639,253
4721,10/16/2023,Laptop,South,564,92
4722,04/15/2023,Laptop,South,632,134
4723,10/31/2023,Tablet,East,1130,318
4724,02/09/2023,Printer,North,66,11
4725,05/28/2023,Smartphone,East,1802,435
4726,10/08/2023,Monitor,West,1940,283
4727,04/09/2023,Smartphone,South,139,35
4728,11/15/2023,Laptop,West,1580,280
4729,11/02/2023,Smartphone,West,1205,382
4730,06/01/2023,Monitor,North,772,264
4731,10/30/2023,Tablet,Central,606,221
4732,07/25/2023,Keyboard,Central,297,95
4733,10/02/2023,Laptop,East,994,246
4734,10/24/2023,Mouse,Central,590,232
4735,10/02/2023,Printer,East,1052,317
4736,02/05/2023,Mouse,South,908,174
4737,05/20/2023,Keyboard,North,595,64
4738,08/09/2023,Monitor,West,899,157
4739,04/20/2023,Mouse,North,211,25
4740,08/21/2023,Printer,West,1425,223
4741,07/28/2023,Smartphone,Central,1065,258
4742,11/18/2023,Printer,West,1018,174
4743,12/09/2023,Printer,South,983,205
4744,09/27/2023,Monitor,West,572,168
4745,12/14/2023,Smartphone,West,1360,395
4746,06/02/2023,Printer,Central,536,79
4747,02/04/2023,Tablet,East,1346,140
4748,12/19/2023,Laptop,Central,299,44
4749,07/19/2023,Smartphone,East,1464,415
4750,09/16/2023,Keyboard,West,1211,343
4751,03/30/2023,Laptop,East,207,63
4752,01/20/2023,Smartphone,Central,1608,468
4753,06/03/2023,Smartphone,Central,595,92
4754,10/19/2023,Tablet,West,1897,548
4755,04/01/2023,Printer,East,67,9
4756,07/29/2023,Mouse,East,1535,359
4757,10/14/2023,Laptop,West,1550,282
4758,09/03/2023,Monitor,East,930,133
4759,10/11/2023,Monitor,North,1193,246
4760,12/28/2023,Laptop,South,177,69
4761,10/24/2023,Smartphone,Central,603,186
4762,05/20/2023,Tablet,North,1102,271
4763,06/02/2023,Keyboard,Central,1632,624
4764,05/14/2023,Keyboard,North,780,184
4765,12/21/2023,Monitor,East,1502,251
4766,03/08/2023,Printer,East,622,221
4767,03/28/2023,Printer,East,1313,502
4768,05/01/2023,Laptop,East,1799,450
4769,12/16/2023,Keyboard,South,1558,450
4770,12/02/2023,Keyboard,East,668,132
4771,01/22/2023,Mouse,South,1481,502
4772,04/07/2023,Monitor,South,1995,251
4773,01/13/2023,Keyboard,South,516,55
4774,12/08/2023,Smartphone,West,1424,408
4775,01/31/2023,Printer,Central,878,118
4776,09/27/2023,Smartphone,East,647,197
4777,10/13/2023,Tablet,East,492,71
4778,03/22/2023,Mouse,West,340,89
4779,08/02/2023,Tablet,Central,1716,220
4780,06/19/2023,Printer,Central,342,39
4781,03/29/2023,Tablet,North,787,86
4782,01/06/2023,Smartphone,East,1378,181
4783,01/04/2023,Laptop,East,1326,443
4784,04/12/2023,Keyboard,West,1867,499
4785,09/02/2023,Monitor,South,820,106
4786,10/18/2023,Keyboard,South,597,231
4787,07/30/2023,Tablet,South,647,239
4788,11/16/2023,Tablet,South,1255,159
4789,09/05/2023,Printer,Central,192,72
4790,02/11/2023,Printer,West,979,174
4791,03/03/2023,Laptop,Central,1893,277
4792,06/18/2023,Keyboard,West,724,97
4793,08/07/2023,Tablet,Central,636,199
4794,07/11/2023,Smartphone,North,676,82
4795,03/28/2023,Laptop,Central,1078,376
4796,08/23/2023,Monitor,East,731,106
4797,09/13/2023,Keyboard,East,217,47
4798,05/06/2023,Printer,North,1890,224
4799,12/12/2023,Mouse,West,1736,402
4800,12/25/2023,Laptop,South,105,37
4801,08/21/2023,Laptop,North,1407,264
4802,10/25/2023,Laptop,Central,647,86
4803,06/03/2023,Laptop,North,1295,201
4804,12/14/2023,Mouse,South,1208,275
4805,12/23/2023,Keyboard,North,682,137
4806,03/08/2023,Printer,East,1915,470
4807,07/14/2023,Mouse,West,146,44
4808,08/08/2023,Mouse,South,965,362
4809,03/10/2023,Monitor,South,240,58
4810,09/09/2023,Smartphone,East,159,43
4811,12/18/2023,Printer,South,1799,337
4812,06/11/2023,Monitor,West,1818,404
4813,07/01/2023,Keyboard,North,90,34
4814,04/14/2023,Laptop,North,653,218
4815,12/01/2023,Printer,East,323,67
4816,04/16/2023,Smartphone,West,1207,385
4817,06/12/2023,Keyboard,West,1471,348
4818,09/09/2023,Laptop,East,881,177
4819,02/14/2023,Keyboard,West,1118,150
4820,10/15/2023,Tablet,North,503,132
4821,12/11/2023,Mouse,West,413,83
4822,02/18/2023,Smartphone,Central,1168,158
4823,09/04/2023,Smartphone,East,620,112
4824,05/30/2023,Tablet,South,1047,163
4825,10/17/2023,Laptop,East,404,74
4826,01/02/2023,Monitor,Central,875,290
4827,04/24/2023,Monitor,East,174,35
4828,03/28/2023,Laptop,South,421,130
4829,08/26/2023,Keyboard,South,804,176
4830,12/08/2023,Smartphone,South,871,179
4831,06/15/2023,Mouse,East,1872,592
4832,07/06/2023,Printer,Central,439,101
4833,09/28/2023,Monitor,North,239,37
4834,02/21/2023,Monitor,Central,1105,111
4835,03/12/2023,Tablet,North,1781,402
4836,12/22/2023,Smartphone,North,442,145
4837,11/01/2023,Printer,East,1743,632
4838,09/19/2023,Tablet,East,367,115
4839,08/10/2023,Laptop,North,641,182
4840,08/28/2023,Keyboard,Central,940,171
4841,07/17/2023,Tablet,North,321,61
4842,07/26/2023,Laptop,Central,1860,629
4843,11/21/2023,Monitor,North,1867,695
4844,12/28/2023,Printer,Central,512,195
4845,07/21/2023,Smartphone,East,662,119
4846,03/08/2023,Printer,South,678,229
4847,10/23/2023,Printer,West,94,28
4848,02/05/2023,Tablet,West,1253,175
4849,09/05/2023,Smartphone,West,184,29
4850,01/02/2023,Printer,Central,748,232
4851,09/04/2023,Tablet,East,559,109
4852,09/18/2023,Monitor,East,185,56
4853,09/14/2023,Monitor,Central,142,51
4854,01/16/2023,Tablet,Central,711,165
4855,07/05/2023,Monitor,West,935,110
4856,03/13/2023,Laptop,North,790,160
4857,07/31/2023,Monitor,Central,1958,562
4858,05/23/2023,Tablet,West,340,106
4859,11/26/2023,Keyboard,Central,1601,398
4860,07/15/2023,Mouse,South,1174,204
4861,02/21/2023,Smartphone,West,194,24
4862,01/17/2023,Laptop,North,604,62
4863,11/22/2023,Keyboard,Central,905,319
4864,07/31/2023,Tablet,South,1650,366
4865,07/05/2023,Mouse,North,1131,441
4866,10/28/2023,Keyboard,East,1806,646
4867,12/06/2023,Tablet,Central,113,27
4868,08/09/2023,Keyboard,South,856,271
4869,09/04/2023,Tablet,Central,627,66
4870,09/13/2023,Laptop,Central,436,52
4871,05/16/2023,Monitor,Central,856,117
4872,02/27/2023,Monitor,North,136,32
4873,03/26/2023,Monitor,North,1036,193
4874,12/18/2023,Smartphone,East,1701,659
4875,04/17/2023,Tablet,West,460,74
4876,07/13/2023,Mouse,East,1424,186
4877,06/09/2023,Mouse,South,1818,549
4878,06/30/2023,Monitor,Central,1858,385
4879,02/16/2023,Keyboard,East,507,140
4880,02/16/2023,Keyboard,West,1883,546
4881,05/31/2023,Smartphone,Central,1621,445
4882,05/08/2023,Laptop,East,174,40
4883,02/11/2023,Keyboard,South,696,159
4884,08/07/2023,Mouse,North,1547,602
4885,05/16/2023,Laptop,East,1030,149
4886,06/30/2023,Mouse,South,1917,441
4887,08/22/2023,Smartphone,West,1503,234
4888,08/24/2023,Smartphone,North,1374,499
4889,02/16/2023,Tablet,Central,1616,449
4890,11/16/2023,Mouse,West,492,88
4891,12/14/2023,Smartphone,West,869,117
4892,11/24/2023,Printer,South,1453,539
4893,02/03/2023,Laptop,East,330,42
4894,07/02/2023,Keyboard,Central,683,215
4895,08/06/2023,Laptop,West,1603,220
4896,03/03/2023,Mouse,Central,1211,278
4897,11/07/2023,Printer,Central,1030,390
4898,10/10/2023,Laptop,West,1628,494
4899,08/28/2023,Laptop,East,1957,599
4900,05/23/2023,Laptop,West,1145,295
4901,05/23/2023,Keyboard,Central,354,123
4902,03/20/2023,Keyboard,North,1921,664
4903,05/26/2023,Tablet,West,897,333
4904,11/05/2023,Smartphone,West,1172,380
4905,06/18/2023,Laptop,Central,1621,497
4906,09/24/2023,Keyboard,North,1822,479
4907,09/30/2023,Tablet,South,114,39
4908,08/12/2023,Printer,North,1552,504
4909,11/22/2023,Smartphone,Central,1334,378
4910,01/01/2023,Printer,West,1516,448
4911,05/25/2023,Tablet,South,814,174
4912,07/04/2023,Printer,North,1250,444
4913,08/07/2023,Tablet,South,323,98
4914,10/25/2023,Smartphone,West,1640,536
4915,06/06/2023,Mouse,South,1507,498
4916,02/26/2023,Mouse,North,1875,560
4917,02/20/2023,Tablet,East,1400,399
4918,12/31/2023,Keyboard,East,162,24
4919,03/22/2023,Mouse,South,1491,229
4920,08/26/2023,Printer,West,1847,575
4921,12/17/2023,Monitor,Central,328,52
4922,09/23/2023,Tablet,Central,290,44
4923,07/31/2023,Printer,Central,1394,154
4924,07/28/2023,Printer,East,626,85
4925,03/17/2023,Smartphone,West,369,146
4926,07/01/2023,Tablet,West,1637,537
4927,06/15/2023,Tablet,East,176,61
4928,11/01/2023,Keyboard,North,1407,254
4929,03/08/2023,Monitor,North,675,242
4930,09/01/2023,Mouse,West,1694,341
4931,11/12/2023,Monitor,North,909,120
4932,02/09/2023,Keyboard,North,1049,152
4933,12/14/2023,Tablet,Central,945,187
4934,07/03/2023,Monitor,North,1102,304
4935,06/30/2023,Printer,West,1972,687
4936,01/23/2023,Tablet,South,530,171
4937,03/29/2023,Printer,West,574,208
4938,03/10/2023,Keyboard,North,1750,608
4939,03/17/2023,Keyboard,South,1299,238
4940,11/04/2023,Monitor,East,1193,324
4941,04/03/2023,Keyboard,East,1055,289
4942,06/16/2023,Keyboard,North,209,59
4943,04/05/2023,Monitor,East,593,114
4944,05/01/2023,Keyboard,Central,983,111
4945,01/06/2023,Printer,Central,1668,524
4946,06/05/2023,Mouse,West,1526,252
4947,05/01/2023,Laptop,South,105,20
4948,08/07/2023,Laptop,South,1580,244
4949,11/07/2023,Monitor,Central,987,317
4950,01/05/2023,Tablet,East,929,200
4951,09/06/2023,Mouse,Central,88,28
4952,09/24/2023,Monitor,Central,1073,426
4953,10/11/2023,Tablet,Central,1953,426
4954,04/20/2023,Mouse,Central,104,25
4955,08/22/2023,Tablet,South,945,201
4956,11/24/2023,Printer,North,1683,386
4957,06/01/2023,Keyboard,West,1414,173
4958,12/18/2023,Keyboard,East,1368,433
4959,01/16/2023,Monitor,South,1133,404
4960,08/22/2023,Keyboard,South,305,55
4961,09/17/2023,Smartphone,East,1787,618
4962,11/14/2023,Tablet,Central,493,104
4963,07/03/2023,Monitor,West,623,118
4964,10/02/2023,Mouse,North,956,187
4965,06/17/2023,Keyboard,North,1221,476
4966,01/27/2023,Tablet,East,1890,713
4967,10/20/2023,Laptop,South,1381,339
4968,08/10/2023,Monitor,West,213,43
4969,05/12/2023,Keyboard,East,1584,338
4970,09/17/2023,Smartphone,West,883,214
4971,08/02/2023,Keyboard,East,1801,368
4972,08/08/2023,Mouse,North,1825,570
4973,09/29/2023,Laptop,Central,1821,226
4974,09/24/2023,Laptop,South,924,144
4975,03/25/2023,Laptop,Central,1565,458
4976,03/10/2023,Keyboard,South,1807,707
4977,03/21/2023,Tablet,Central,651,140
4978,01/16/2023,Printer,South,438,55
4979,05/02/2023,Printer,South,435,139
4980,10/09/2023,Laptop,East,1132,200
4981,06/02/2023,Mouse,South,437,118
4982,02/23/2023,Tablet,Central,1843,588
4983,01/10/2023,Printer,West,1026,264
4984,03/27/2023,Printer,Central,1152,278
4985,06/05/2023,Keyboard,East,1091,135
4986,03/12/2023,Tablet,East,511,158
4987,03/18/2023,Laptop,Central,1748,604
4988,09/09/2023,Keyboard,Central,1810,552
4989,05/08/2023,Printer,East,1168,184
4990,01/07/2023,Tablet,South,789,153
4991,01/05/2023,Keyboard,East,1920,449
4992,09/28/2023,Smartphone,Central,1292,300
4993,09/25/2023,Tablet,North,952,142
4994,06/09/2023,Monitor,East,1876,457
4995,06/16/2023,Laptop,East,698,213
4996,10/22/2023,Smartphone,Central,1772,512
4997,10/28/2023,Tablet,South,762,284
4998,09/06/2023,Smartphone,East,635,115
4999,01/03/2023,Monitor,West,496,158
5000,11/04/2023,Printer,West,895,305
5001,12/04/2023,Tablet,North,1109,348
5002,12/20/2023,Laptop,North,1880,614
5003,10/17/2023,Tablet,South,495,132
5004,12/04/2023,Tablet,East,1413,406
5005,03/25/2023,Tablet,East,78,27
5006,03/30/2023,Smartphone,Central,1160,347
5007,10/05/2023,Printer,North,568,207
5008,02/09/2023,Laptop,West,1492,341
5009,09/15/2023,Laptop,West,1054,136
5010,08/16/2023,Tablet,East,1794,210
5011,02/17/2023,Monitor,East,793,187
5012,03/02/2023,Smartphone,South,520,60
5013,03/23/2023,Keyboard,West,311,35
5014,08/09/2023,Printer,West,209,65
5015,05/29/2023,Printer,East,1499,353
5016,11/02/2023,Keyboard,Central,772,139
5017,08/26/2023,Monitor,South,173,31
5018,08/11/2023,Mouse,West,292,70
5019,09/09/2023,Mouse,Central,625,239
5020,08/03/2023,Tablet,East,273,88
5021,11/07/2023,Mouse,West,1742,299
5022,05/08/2023,Keyboard,East,1081,211
5023,03/27/2023,Laptop,East,116,29
5024,02/22/2023,Printer,South,856,296
5025,05/29/2023,Smartphone,South,1960,644
5026,03/10/2023,Smartphone,Central,1677,208
5027,02/20/2023,Tablet,South,646,185
5028,06/04/2023,Smartphone,Central,944,356
5029,03/28/2023,Tablet,East,540,108
5030,06/13/2023,Laptop,West,150,30
5031,01/12/2023,Laptop,South,1254,251
5032,11/10/2023,Laptop,North,1509,603
5033,07/22/2023,Printer,East,1642,409
5034,03/23/2023,Tablet,East,1223,144
5035,02/19/2023,Laptop,East,906,247
5036,01/31/2023,Monitor,South,1167,456
5037,10/15/2023,Smartphone,West,1693,525
5038,03/18/2023,Laptop,South,1922,292
5039,01/21/2023,Monitor,North,828,279
5040,08/27/2023,Keyboard,South,1806,479
5041,06/06/2023,Monitor,Central,705,215
5042,11/17/2023,Printer,Central,907,303
5043,05/18/2023,Tablet,North,468,103
5044,05/21/2023,Smartphone,West,61,15
5045,02/11/2023,Laptop,West,1603,294
5046,04/28/2023,Printer,North,293,66
5047,10/13/2023,Monitor,South,1313,480
5048,01/19/2023,Mouse,South,763,132
5049,06/09/2023,Monitor,West,1514,490
5050,04/24/2023,Mouse,North,787,88
5051,09/14/2023,Monitor,North,1313,174
5052,04/24/2023,Mouse,South,692,69
5053,01/14/2023,Mouse,West,1322,203
5054,02/14/2023,Tablet,North,1430,179
5055,05/08/2023,Mouse,Central,1632,484
5056,04/27/2023,Printer,East,1242,213
5057,06/22/2023,Printer,Central,95,33
5058,11/22/2023,Smartphone,East,1129,425
5059,08/06/2023,Monitor,Central,1424,470
5060,08/14/2023,Mouse,North,1794,656
5061,04/24/2023,Smartphone,Central,1905,752
5062,02/22/2023,Monitor,East,1979,669
5063,01/01/2023,Monitor,North,1164,150
5064,01/15/2023,Tablet,South,885,106
5065,05/03/2023,Printer,South,1709,572
5066,11/01/2023,Tablet,Central,1973,663
5067,09/12/2023,Keyboard,West,78,21
5068,01/26/2023,Mouse,East,1251,389
5069,01/22/2023,Monitor,South,515,128
5070,10/29/2023,Printer,North,575,197
5071,11/16/2023,Mouse,Central,1390,281
5072,11/05/2023,Monitor,West,163,33
5073,08/23/2023,Mouse,West,536,147
5074,01/08/2023,Laptop,East,369,65
5075,07/07/2023,Printer,North,216,59
5076,08/18/2023,Tablet,Central,542,145
5077,11/03/2023,Mouse,Central,247,82
5078,11/20/2023,Monitor,Central,1878,369
5079,04/22/2023,Tablet,West,178,35
5080,03/29/2023,Tablet,North,1234,372
5081,03/04/2023,Keyboard,West,688,213
5082,05/02/2023,Printer,Central,1275,261
5083,03/29/2023,Keyboard,South,1341,250
5084,12/14/2023,Printer,North,427,80
5085,01/31/2023,Printer,Central,811,181
5086,03/11/2023,Printer,Central,1951,230
5087,10/19/2023,Keyboard,South,607,167
5088,08/30/2023,Monitor,East,1184,300
5089,07/21/2023,Mouse,Central,643,94
5090,08/25/2023,Printer,South,1960,559
5091,02/02/2023,Keyboard,North,1350,313
5092,12/31/2023,Monitor,South,436,152
5093,10/11/2023,Monitor,East,533,63
5094,09/17/2023,Monitor,Central,1125,208
5095,09/19/2023,Printer,West,728,253
5096,10/19/2023,Tablet,North,1800,206
5097,07/27/2023,Smartphone,South,1379,228
5098,07/05/2023,Monitor,South,120,45
5099,02/19/2023,Smartphone,North,589,97
5100,03/24/2023,Smartphone,East,1923,243
5101,01/12/2023,Monitor,North,624,168
5102,04/28/2023,Printer,West,526,56
5103,08/24/2023,Laptop,West,761,302
5104,10/08/2023,Laptop,North,1855,669
5105,07/08/2023,Smartphone,North,130,22
5106,11/08/2023,Mouse,North,1519,402
5107,04/13/2023,Tablet,East,834,292
5108,12/21/2023,Tablet,North,280,91
5109,03/17/2023,Keyboard,West,762,89
5110,07/27/2023,Tablet,South,424,144
5111,10/26/2023,Tablet,South,949,291
5112,03/13/2023,Smartphone,Central,1416,343
5113,05/25/2023,Monitor,Central,58,17
5114,12/14/2023,Monitor,North,585,174
5115,08/15/2023,Monitor,East,289,56
5116,11/17/2023,Keyboard,Central,949,339
5117,06/13/2023,Tablet,South,173,18
5118,07/08/2023,Mouse,North,1417,470
5119,12/26/2023,Printer,North,1086,157
5120,05/02/2023,Mouse,Central,936,312
5121,02/12/2023,Tablet,West,114,22
5122,04/26/2023,Keyboard,Central,195,66
5123,04/07/2023,Smartphone,North,1299,518
5124,01/24/2023,Smartphone,South,1002,365
5125,04/18/2023,Keyboard,East,1045,350
5126,06/08/2023,Smartphone,East,486,120
5127,09/03/2023,Printer,West,1238,128
5128,06/18/2023,Smartphone,Central,1578,297
5129,11/23/2023,Smartphone,South,1744,417
5130,06/23/2023,Smartphone,Central,1701,531
5131,08/21/2023,Keyboard,North,627,163
5132,08/14/2023,Smartphone,Central,1178,428
5133,04/04/2023,Keyboard,East,691,106
5134,02/11/2023,Mouse,West,314,55
5135,08/03/2023,Laptop,Central,1338,450
